transaction_id,customer_id,transaction_date,transaction_amount,transaction_type,merchant_category,failed_transaction_count,fraud_label
TXN-00001087,CUST-000281,2025-11-20,189.1,purchase,electronics,1,0
TXN-00001088,CUST-000281,2025-08-29,86.61,purchase,grocery,0,0
TXN-00001089,CUST-000282,2025-08-20,54.95,purchase,travel,1,0
TXN-00001090,CUST-000282,2025-07-11,155.05,purchase,digital_goods,0,0
TXN-00001091,CUST-000282,2025-08-16,34.49,purchase,grocery,1,0
TXN-00001092,CUST-000282,2025-10-04,43.64,transfer,grocery,0,0
TXN-00001093,CUST-000282,2025-08-27,46.95,purchase,digital_goods,2,0
TXN-00001094,CUST-000282,2025-07-18,27.91,purchase,cash_transfer,0,0
TXN-00001095,CUST-000283,2025-09-26,26.1,purchase,digital_goods,1,0
TXN-00001096,CUST-000283,2025-09-20,40.51,transfer,travel,0,0
TXN-00001097,CUST-000283,2025-12-23,11.88,refund,grocery,0,0
TXN-00001098,CUST-000283,2025-11-29,90.68,purchase,digital_goods,0,0
TXN-00001099,CUST-000283,2025-11-23,286.92,purchase,grocery,0,0
TXN-00001100,CUST-000283,2025-07-09,55.93,purchase,grocery,1,0
TXN-00001101,CUST-000283,2025-11-19,8.48,purchase,electronics,2,0
TXN-00001102,CUST-000283,2025-11-15,7.27,purchase,grocery,2,0
TXN-00001103,CUST-000283,2025-08-21,77.23,purchase,travel,0,0
TXN-00001104,CUST-000284,2025-07-16,61.01,purchase,digital_goods,0,0
TXN-00001105,CUST-000284,2025-07-07,63.64,transfer,electronics,0,0
TXN-00001106,CUST-000285,2025-09-08,16.08,refund,grocery,0,0
TXN-00001107,CUST-000285,2025-10-05,33.33,refund,grocery,0,0
TXN-00001108,CUST-000285,2025-12-26,36.62,purchase,electronics,0,0
TXN-00001109,CUST-000285,2025-12-18,9.8,purchase,grocery,0,0
TXN-00001110,CUST-000285,2025-08-25,25.22,purchase,grocery,0,0
TXN-00001111,CUST-000285,2025-08-24,26.26,purchase,grocery,0,0
TXN-00001112,CUST-000286,2025-11-22,13.89,purchase,subscription,0,0
TXN-00001113,CUST-000286,2025-12-04,30.15,purchase,grocery,0,0
TXN-00001114,CUST-000287,2025-11-11,10.98,purchase,grocery,1,0
TXN-00001115,CUST-000287,2025-09-06,38.28,subscription,travel,0,0
TXN-00001116,CUST-000287,2025-12-23,26.42,transfer,grocery,0,0
TXN-00001117,CUST-000288,2025-08-31,125.9,transfer,subscription,0,0
TXN-00001118,CUST-000288,2025-10-01,12.66,purchase,cash_transfer,2,0
TXN-00001119,CUST-000288,2025-07-22,173.53,purchase,subscription,0,0
TXN-00001120,CUST-000288,2025-11-29,38.23,purchase,digital_goods,1,0
TXN-00001121,CUST-000289,2025-10-31,140.88,purchase,grocery,0,0
TXN-00001122,CUST-000289,2025-09-30,24.24,purchase,electronics,0,0
TXN-00001123,CUST-000289,2025-08-08,23.39,transfer,grocery,1,0
TXN-00001124,CUST-000290,2025-12-25,320.22,purchase,subscription,1,0
TXN-00001125,CUST-000290,2025-09-16,154.86,refund,digital_goods,0,0
TXN-00001126,CUST-000291,2025-07-30,129.94,purchase,grocery,1,0
TXN-00001127,CUST-000291,2025-09-16,81.58,purchase,cash_transfer,1,0
TXN-00001128,CUST-000291,2025-08-26,360.26,transfer,cash_transfer,1,1
TXN-00001129,CUST-000292,2025-08-13,7.14,purchase,digital_goods,0,0
TXN-00001130,CUST-000292,2025-07-25,251.71,subscription,digital_goods,0,0
TXN-00001131,CUST-000292,2025-08-11,144.76,purchase,grocery,1,0
TXN-00001132,CUST-000292,2025-09-01,45.11,purchase,subscription,0,0
TXN-00001133,CUST-000293,2025-11-27,81.61,purchase,subscription,0,0
TXN-00001134,CUST-000293,2025-09-25,167.96,purchase,subscription,0,0
TXN-00001135,CUST-000293,2025-11-19,31.97,purchase,grocery,0,0
TXN-00001136,CUST-000293,2025-10-11,78.92,purchase,subscription,0,0
TXN-00001137,CUST-000293,2025-09-03,190.7,subscription,grocery,0,0
TXN-00001138,CUST-000293,2025-12-16,180.7,transfer,digital_goods,0,0
TXN-00001139,CUST-000294,2025-08-19,337.15,transfer,subscription,0,0
TXN-00001140,CUST-000294,2025-07-13,303.35,purchase,travel,0,0
TXN-00001141,CUST-000295,2025-12-26,50.93,purchase,grocery,0,0
TXN-00001142,CUST-000295,2025-08-25,30.76,purchase,grocery,0,0
TXN-00001143,CUST-000295,2025-12-18,8.47,purchase,grocery,0,0
TXN-00001144,CUST-000296,2025-10-02,52.12,purchase,cash_transfer,0,0
TXN-00001145,CUST-000296,2025-12-01,31.25,transfer,grocery,0,0
TXN-00001146,CUST-000296,2025-12-03,49.87,subscription,digital_goods,1,0
TXN-00001147,CUST-000296,2025-11-05,26.93,purchase,subscription,0,0
TXN-00001148,CUST-000297,2025-09-27,29.41,purchase,subscription,1,0
TXN-00001149,CUST-000297,2025-07-25,39.3,refund,subscription,0,0
TXN-00001150,CUST-000297,2025-10-24,26.84,purchase,subscription,0,0
TXN-00001151,CUST-000297,2025-12-03,25.94,purchase,subscription,0,0
TXN-00001152,CUST-000297,2025-11-23,30.34,purchase,subscription,0,0
TXN-00001153,CUST-000298,2025-09-25,23.31,transfer,grocery,1,0
TXN-00001154,CUST-000298,2025-08-29,43.44,purchase,electronics,1,0
TXN-00001155,CUST-000298,2025-07-13,60.93,purchase,digital_goods,0,0
TXN-00001156,CUST-000298,2025-12-07,63.04,purchase,subscription,2,0
TXN-00001157,CUST-000298,2025-10-15,7.02,purchase,subscription,0,0
TXN-00001158,CUST-000299,2025-11-09,25.16,purchase,electronics,1,0
TXN-00001159,CUST-000300,2025-12-11,38.92,purchase,grocery,0,0
TXN-00001160,CUST-000300,2025-07-14,23.59,transfer,subscription,0,0
TXN-00001161,CUST-000301,2025-09-03,30.09,subscription,grocery,1,1
TXN-00001162,CUST-000301,2025-09-30,16.75,purchase,grocery,0,0
TXN-00001163,CUST-000301,2025-12-16,165.27,purchase,grocery,0,0
TXN-00001164,CUST-000301,2025-11-01,101.83,purchase,travel,1,0
TXN-00001165,CUST-000302,2025-07-12,31.21,purchase,electronics,0,0
TXN-00001166,CUST-000302,2025-11-28,33.88,transfer,grocery,1,0
TXN-00001167,CUST-000302,2025-08-20,32.06,purchase,grocery,0,0
TXN-00001168,CUST-000302,2025-12-17,60.89,purchase,travel,0,0
TXN-00001169,CUST-000302,2025-10-23,29.36,purchase,electronics,0,0
TXN-00001170,CUST-000303,2025-12-15,19.96,purchase,grocery,0,0
TXN-00001171,CUST-000303,2025-11-12,13.14,purchase,grocery,0,1
TXN-00001172,CUST-000303,2025-09-22,69.12,purchase,grocery,0,0
TXN-00001173,CUST-000303,2025-10-15,63.89,purchase,cash_transfer,2,0
TXN-00001174,CUST-000303,2025-12-21,31.62,refund,cash_transfer,0,0
TXN-00001175,CUST-000303,2025-08-27,11.27,purchase,subscription,0,1
TXN-00001176,CUST-000303,2025-10-21,9.47,refund,grocery,0,0
TXN-00001177,CUST-000304,2025-12-01,79.2,transfer,subscription,3,0
TXN-00001178,CUST-000305,2025-11-07,47.3,purchase,travel,0,0
TXN-00001179,CUST-000305,2025-08-03,10.02,purchase,grocery,0,0
TXN-00001180,CUST-000305,2025-09-15,54.79,subscription,grocery,1,0
TXN-00001181,CUST-000305,2025-09-15,8.41,purchase,subscription,0,0
TXN-00001182,CUST-000305,2025-11-27,36.28,purchase,subscription,0,0
TXN-00001183,CUST-000306,2025-07-29,19.29,purchase,digital_goods,1,0
TXN-00001184,CUST-000306,2025-07-08,19.99,purchase,digital_goods,0,0
TXN-00001185,CUST-000307,2025-09-27,14.91,purchase,grocery,0,0
TXN-00001186,CUST-000307,2025-07-06,10.58,purchase,travel,0,0
TXN-00001187,CUST-000308,2025-10-10,17.47,transfer,grocery,0,0
TXN-00001188,CUST-000308,2025-10-27,38.98,purchase,subscription,0,0
TXN-00001189,CUST-000308,2025-10-13,16.1,subscription,digital_goods,1,1
TXN-00001190,CUST-000309,2025-08-16,20.66,purchase,electronics,0,0
TXN-00001191,CUST-000309,2025-08-01,27.29,purchase,electronics,1,0
TXN-00001192,CUST-000309,2025-11-28,98.15,subscription,grocery,1,0
TXN-00001193,CUST-000309,2025-11-10,14.65,refund,grocery,0,0
TXN-00001194,CUST-000309,2025-08-24,44.63,purchase,travel,0,0
TXN-00001195,CUST-000309,2025-12-13,22.72,purchase,grocery,1,0
TXN-00001196,CUST-000309,2025-09-09,82.77,purchase,grocery,0,0
TXN-00001197,CUST-000310,2025-07-11,35.07,purchase,electronics,3,0
TXN-00001198,CUST-000310,2025-09-18,25.1,purchase,subscription,0,0
TXN-00001199,CUST-000311,2025-07-06,19.72,purchase,electronics,0,1
TXN-00001200,CUST-000312,2025-10-09,47.74,purchase,travel,0,0
TXN-00001201,CUST-000312,2025-09-11,36.33,purchase,electronics,1,0
TXN-00001202,CUST-000312,2025-11-12,19.83,subscription,subscription,0,0
TXN-00001203,CUST-000313,2025-07-20,46.24,purchase,subscription,0,0
TXN-00001204,CUST-000313,2025-11-13,23.75,refund,subscription,0,0
TXN-00001205,CUST-000313,2025-07-18,89.27,purchase,grocery,0,0
TXN-00001206,CUST-000313,2025-07-10,41.32,purchase,cash_transfer,0,0
TXN-00001207,CUST-000313,2025-10-27,32.06,refund,electronics,0,0
TXN-00001208,CUST-000314,2025-09-20,102.69,subscription,electronics,0,0
TXN-00001209,CUST-000314,2025-07-27,74.71,purchase,subscription,0,0
TXN-00001210,CUST-000315,2025-09-09,166.87,purchase,cash_transfer,2,0
TXN-00001211,CUST-000315,2025-10-29,123.76,refund,subscription,1,0
TXN-00001212,CUST-000315,2025-12-29,58.98,subscription,subscription,0,0
TXN-00001213,CUST-000315,2025-10-12,263.33,subscription,grocery,0,0
TXN-00001214,CUST-000315,2025-07-14,66.81,purchase,grocery,0,0
TXN-00001215,CUST-000315,2025-12-09,99.82,purchase,digital_goods,0,0
TXN-00001216,CUST-000315,2025-08-29,169.32,purchase,cash_transfer,0,0
TXN-00001217,CUST-000315,2025-07-19,46.08,purchase,electronics,2,0
TXN-00001218,CUST-000316,2025-08-15,77.2,subscription,subscription,0,0
TXN-00001219,CUST-000316,2025-07-15,239.19,transfer,grocery,1,0
TXN-00001220,CUST-000316,2025-09-30,170.84,transfer,digital_goods,0,0
TXN-00001221,CUST-000316,2025-09-11,65.96,purchase,subscription,0,0
TXN-00001222,CUST-000316,2025-10-17,98.23,purchase,digital_goods,1,0
TXN-00001223,CUST-000317,2025-09-14,50.17,transfer,subscription,0,0
TXN-00001224,CUST-000317,2025-12-21,22.16,purchase,electronics,1,0
TXN-00001225,CUST-000317,2025-09-03,199.87,purchase,subscription,1,0
TXN-00001226,CUST-000317,2025-12-11,337.4,transfer,subscription,1,0
TXN-00001227,CUST-000317,2025-11-30,120.99,subscription,digital_goods,0,0
TXN-00001228,CUST-000318,2025-09-02,25.51,purchase,grocery,1,0
TXN-00001229,CUST-000318,2025-12-18,75.84,purchase,digital_goods,1,0
TXN-00001230,CUST-000318,2025-07-25,69.11,purchase,cash_transfer,3,0
TXN-00001231,CUST-000318,2025-11-03,26.43,transfer,travel,0,0
TXN-00001232,CUST-000318,2025-10-14,23.84,refund,travel,0,0
TXN-00001233,CUST-000318,2025-09-24,9.8,refund,electronics,0,0
TXN-00001234,CUST-000319,2025-07-07,15.02,transfer,grocery,0,0
TXN-00001235,CUST-000319,2025-09-15,36.62,purchase,cash_transfer,2,0
TXN-00001236,CUST-000320,2025-12-15,64.93,purchase,grocery,1,0
TXN-00001237,CUST-000320,2025-11-01,30.18,purchase,subscription,1,0
TXN-00001238,CUST-000320,2025-09-03,52.84,purchase,subscription,0,0
TXN-00001239,CUST-000320,2025-11-01,46.9,purchase,electronics,0,0
TXN-00001240,CUST-000320,2025-09-13,55.53,purchase,cash_transfer,0,0
TXN-00001241,CUST-000320,2025-09-04,12.7,purchase,grocery,0,0
TXN-00001242,CUST-000320,2025-07-06,19.49,purchase,subscription,1,0
TXN-00001243,CUST-000320,2025-07-29,110.82,refund,travel,0,0
TXN-00001244,CUST-000320,2025-10-23,24.55,refund,subscription,1,0
TXN-00001245,CUST-000320,2025-12-25,29.88,purchase,electronics,1,0
TXN-00001246,CUST-000320,2025-11-06,87.72,transfer,grocery,0,0
TXN-00001247,CUST-000321,2025-09-19,84.51,transfer,travel,0,0
TXN-00001248,CUST-000321,2025-08-10,62.56,purchase,travel,0,0
TXN-00001249,CUST-000321,2025-11-26,89.72,purchase,subscription,0,0
TXN-00001250,CUST-000321,2025-10-06,92.0,transfer,travel,0,0
TXN-00001251,CUST-000321,2025-12-31,21.18,transfer,grocery,0,0
TXN-00001252,CUST-000321,2025-07-17,16.44,purchase,subscription,0,0
TXN-00001253,CUST-000322,2025-12-28,165.26,purchase,grocery,0,0
TXN-00001254,CUST-000322,2025-11-10,25.42,purchase,subscription,0,0
TXN-00001255,CUST-000322,2025-12-30,13.61,purchase,grocery,0,0
TXN-00001256,CUST-000322,2025-08-24,204.59,purchase,subscription,0,0
TXN-00001257,CUST-000323,2025-07-15,124.93,purchase,travel,1,0
TXN-00001258,CUST-000323,2025-10-31,54.37,purchase,cash_transfer,2,0
TXN-00001259,CUST-000323,2025-10-14,46.52,purchase,cash_transfer,0,0
TXN-00001260,CUST-000323,2025-10-02,33.82,purchase,digital_goods,2,0
TXN-00001261,CUST-000323,2025-08-04,33.51,purchase,electronics,0,0
TXN-00001262,CUST-000323,2025-11-08,63.0,purchase,travel,0,0
TXN-00001263,CUST-000324,2025-08-16,27.18,purchase,subscription,0,0
TXN-00001264,CUST-000324,2025-10-04,204.11,transfer,grocery,1,0
TXN-00001265,CUST-000324,2025-08-24,48.52,purchase,electronics,1,0
TXN-00001266,CUST-000325,2025-11-10,53.25,purchase,grocery,0,0
TXN-00001267,CUST-000325,2025-09-14,65.08,transfer,travel,0,0
TXN-00001268,CUST-000325,2025-12-28,111.86,subscription,cash_transfer,1,0
TXN-00001269,CUST-000325,2025-11-18,89.46,purchase,electronics,1,0
TXN-00001270,CUST-000325,2025-09-29,60.33,purchase,travel,0,0
TXN-00001271,CUST-000326,2025-12-03,36.79,purchase,grocery,1,0
TXN-00001272,CUST-000326,2025-07-20,13.92,subscription,electronics,0,0
TXN-00001273,CUST-000326,2025-12-26,123.2,subscription,subscription,0,0
TXN-00001274,CUST-000326,2025-10-24,16.21,subscription,cash_transfer,3,0
TXN-00001275,CUST-000326,2025-08-29,56.73,purchase,grocery,1,0
TXN-00001276,CUST-000326,2025-12-09,58.51,transfer,digital_goods,0,0
TXN-00001277,CUST-000327,2025-07-26,105.18,purchase,electronics,0,0
TXN-00001278,CUST-000327,2025-11-14,37.56,subscription,cash_transfer,0,0
TXN-00001279,CUST-000327,2025-09-16,847.4,purchase,subscription,0,0
TXN-00001280,CUST-000327,2025-09-23,168.06,purchase,subscription,0,0
TXN-00001281,CUST-000328,2025-12-26,8.19,purchase,subscription,0,0
TXN-00001282,CUST-000328,2025-07-26,87.46,purchase,digital_goods,0,0
TXN-00001283,CUST-000328,2025-09-19,48.86,subscription,electronics,0,0
TXN-00001284,CUST-000328,2025-10-16,62.49,purchase,cash_transfer,0,0
TXN-00001285,CUST-000328,2025-09-09,41.73,purchase,electronics,1,0
TXN-00001286,CUST-000329,2025-07-06,22.25,purchase,digital_goods,2,0
TXN-00001287,CUST-000329,2025-07-20,41.8,purchase,travel,1,0
TXN-00001288,CUST-000329,2025-08-21,55.97,purchase,subscription,0,0
TXN-00001289,CUST-000329,2025-11-03,47.91,purchase,travel,0,0
TXN-00001290,CUST-000329,2025-07-24,37.8,purchase,electronics,1,0
TXN-00001291,CUST-000329,2025-12-29,106.4,refund,travel,0,0
TXN-00001292,CUST-000329,2025-11-21,204.96,purchase,digital_goods,0,0
TXN-00001293,CUST-000329,2025-07-27,62.43,purchase,cash_transfer,2,0
TXN-00001294,CUST-000330,2025-11-20,30.34,transfer,digital_goods,0,0
TXN-00001295,CUST-000330,2025-12-04,46.79,purchase,digital_goods,1,0
TXN-00001296,CUST-000331,2025-08-11,44.51,purchase,electronics,1,0
TXN-00001297,CUST-000331,2025-08-01,94.77,subscription,digital_goods,1,0
TXN-00001298,CUST-000331,2025-12-19,8.2,transfer,travel,0,0
TXN-00001299,CUST-000332,2025-10-30,64.81,purchase,grocery,0,0
TXN-00001300,CUST-000332,2025-08-25,21.28,purchase,digital_goods,0,0
TXN-00001301,CUST-000332,2025-08-21,215.83,purchase,grocery,0,0
TXN-00001302,CUST-000332,2025-08-19,31.09,purchase,subscription,1,0
TXN-00001303,CUST-000332,2025-12-26,38.8,refund,travel,2,0
TXN-00001304,CUST-000332,2025-07-26,90.1,purchase,grocery,1,0
TXN-00001305,CUST-000332,2025-08-03,45.59,purchase,electronics,2,0
TXN-00001306,CUST-000333,2025-12-29,50.4,purchase,grocery,0,0
TXN-00001307,CUST-000333,2025-11-17,28.25,purchase,digital_goods,1,0
TXN-00001308,CUST-000333,2025-12-01,30.37,purchase,cash_transfer,0,0
TXN-00001309,CUST-000334,2025-11-06,90.59,purchase,digital_goods,1,0
TXN-00001310,CUST-000334,2025-12-04,38.69,purchase,travel,0,0
TXN-00001311,CUST-000334,2025-11-02,130.17,purchase,grocery,0,0
TXN-00001312,CUST-000334,2025-11-18,5.56,purchase,digital_goods,1,0
TXN-00001313,CUST-000335,2025-10-30,199.17,transfer,subscription,0,0
TXN-00001314,CUST-000335,2025-09-07,200.86,purchase,grocery,0,0
TXN-00001315,CUST-000335,2025-09-01,59.23,purchase,subscription,0,0
TXN-00001316,CUST-000335,2025-10-08,166.99,purchase,travel,0,0
TXN-00001317,CUST-000335,2025-10-29,344.45,purchase,digital_goods,0,0
TXN-00001318,CUST-000336,2025-12-08,192.31,purchase,travel,0,0
TXN-00001319,CUST-000337,2025-11-17,93.45,purchase,electronics,0,0
TXN-00001320,CUST-000337,2025-09-15,25.4,subscription,subscription,0,0
TXN-00001321,CUST-000338,2025-07-07,20.21,transfer,digital_goods,0,0
TXN-00001322,CUST-000338,2025-08-23,15.69,subscription,digital_goods,0,0
TXN-00001323,CUST-000338,2025-07-08,32.5,purchase,subscription,0,0
TXN-00001324,CUST-000339,2025-07-28,40.63,purchase,grocery,0,0
TXN-00001325,CUST-000339,2025-10-02,34.81,purchase,travel,0,0
TXN-00001326,CUST-000339,2025-07-31,16.97,subscription,cash_transfer,0,0
TXN-00001327,CUST-000339,2025-12-03,28.54,purchase,subscription,0,0
TXN-00001328,CUST-000340,2025-12-13,13.68,purchase,travel,0,0
TXN-00001329,CUST-000340,2025-12-16,97.2,purchase,grocery,0,0
TXN-00001330,CUST-000340,2025-12-23,23.77,purchase,grocery,0,0
TXN-00001331,CUST-000340,2025-07-10,122.73,transfer,grocery,0,0
TXN-00001332,CUST-000341,2025-10-11,103.3,purchase,electronics,0,0
TXN-00001333,CUST-000341,2025-12-22,64.92,purchase,subscription,0,0
TXN-00001334,CUST-000341,2025-11-11,112.84,purchase,electronics,0,0
TXN-00001335,CUST-000341,2025-08-17,292.62,purchase,cash_transfer,0,0
TXN-00001336,CUST-000341,2025-11-02,762.58,purchase,electronics,1,0
TXN-00001337,CUST-000341,2025-11-09,177.55,purchase,subscription,1,0
TXN-00001338,CUST-000342,2025-12-01,50.28,refund,grocery,1,0
TXN-00001339,CUST-000342,2025-09-26,77.15,purchase,electronics,2,1
TXN-00001340,CUST-000342,2025-09-06,12.45,transfer,cash_transfer,1,0
TXN-00001341,CUST-000342,2025-09-03,47.54,purchase,grocery,1,0
TXN-00001342,CUST-000343,2025-09-26,28.86,refund,grocery,0,0
TXN-00001343,CUST-000343,2025-08-14,51.7,purchase,cash_transfer,1,0
TXN-00001344,CUST-000343,2025-10-27,25.72,transfer,grocery,0,1
TXN-00001345,CUST-000343,2025-09-13,39.55,transfer,electronics,0,0
TXN-00001346,CUST-000344,2025-11-10,79.82,purchase,grocery,0,0
TXN-00001347,CUST-000344,2025-10-09,10.73,purchase,subscription,1,0
TXN-00001348,CUST-000344,2025-09-11,97.46,transfer,travel,0,0
TXN-00001349,CUST-000344,2025-08-15,52.64,purchase,cash_transfer,0,0
TXN-00001350,CUST-000344,2025-12-27,5.95,purchase,travel,0,0
TXN-00001351,CUST-000345,2025-11-07,25.31,purchase,grocery,1,0
TXN-00001352,CUST-000345,2025-07-06,26.82,purchase,travel,0,0
TXN-00001353,CUST-000345,2025-07-10,50.25,purchase,digital_goods,0,0
TXN-00001354,CUST-000345,2025-07-31,45.24,refund,subscription,0,0
TXN-00001355,CUST-000345,2025-08-11,70.97,purchase,digital_goods,0,0
TXN-00001356,CUST-000345,2025-08-24,62.74,transfer,electronics,0,0
TXN-00001357,CUST-000346,2025-10-22,106.52,purchase,travel,1,0
TXN-00001358,CUST-000346,2025-11-13,14.97,purchase,subscription,0,0
TXN-00001359,CUST-000347,2025-08-23,46.59,refund,grocery,0,0
TXN-00001360,CUST-000347,2025-10-11,127.4,transfer,digital_goods,2,1
TXN-00001361,CUST-000347,2025-09-24,126.52,purchase,travel,0,0
TXN-00001362,CUST-000347,2025-09-24,11.62,subscription,travel,0,0
TXN-00001363,CUST-000347,2025-08-13,32.48,purchase,grocery,0,0
TXN-00001364,CUST-000347,2025-10-17,58.38,purchase,digital_goods,0,0
TXN-00001365,CUST-000348,2025-11-02,229.15,purchase,travel,1,0
TXN-00001366,CUST-000348,2025-09-09,95.14,purchase,grocery,0,0
TXN-00001367,CUST-000348,2025-11-04,134.99,purchase,subscription,0,0
TXN-00001368,CUST-000349,2025-12-06,306.65,purchase,subscription,0,0
TXN-00001369,CUST-000349,2025-08-22,80.41,refund,grocery,0,0
TXN-00001370,CUST-000349,2025-10-02,150.9,purchase,subscription,2,0
TXN-00001371,CUST-000349,2025-11-01,667.1,transfer,grocery,0,0
TXN-00001372,CUST-000349,2025-11-01,94.71,purchase,electronics,0,0
TXN-00001373,CUST-000349,2025-07-26,66.41,purchase,travel,1,0
TXN-00001374,CUST-000350,2025-08-16,127.13,purchase,digital_goods,0,0
TXN-00001375,CUST-000350,2025-07-17,22.88,purchase,travel,1,0
TXN-00001376,CUST-000350,2025-10-21,96.7,purchase,subscription,2,0
TXN-00001377,CUST-000350,2025-11-28,108.61,transfer,grocery,1,0
TXN-00001378,CUST-000350,2025-11-07,63.17,purchase,electronics,2,0
TXN-00001379,CUST-000350,2025-09-16,79.32,purchase,grocery,0,0
TXN-00001380,CUST-000350,2025-12-18,265.8,purchase,digital_goods,0,0
TXN-00001381,CUST-000351,2025-08-19,30.13,purchase,digital_goods,1,0
TXN-00001382,CUST-000351,2025-12-23,92.44,purchase,cash_transfer,0,0
TXN-00001383,CUST-000351,2025-07-27,13.58,purchase,grocery,2,0
TXN-00001384,CUST-000351,2025-10-28,32.01,subscription,electronics,1,0
TXN-00001385,CUST-000351,2025-12-31,40.37,purchase,grocery,0,0
TXN-00001386,CUST-000352,2025-07-31,118.45,purchase,electronics,0,0
TXN-00001387,CUST-000352,2025-09-03,83.51,purchase,grocery,0,0
TXN-00001388,CUST-000352,2025-12-30,81.23,purchase,electronics,0,1
TXN-00001389,CUST-000352,2025-12-28,165.05,purchase,grocery,0,0
TXN-00001390,CUST-000352,2025-07-15,81.14,purchase,digital_goods,1,0
TXN-00001391,CUST-000352,2025-07-06,245.59,purchase,subscription,0,0
TXN-00001392,CUST-000353,2025-09-11,128.59,refund,travel,1,0
TXN-00001393,CUST-000353,2025-08-13,83.89,subscription,digital_goods,1,0
TXN-00001394,CUST-000353,2025-08-03,314.28,purchase,subscription,1,0
TXN-00001395,CUST-000353,2025-12-24,361.52,refund,grocery,0,0
TXN-00001396,CUST-000354,2025-11-04,89.14,purchase,travel,0,0
TXN-00001397,CUST-000354,2025-07-26,34.18,subscription,electronics,0,0
TXN-00001398,CUST-000354,2025-09-29,125.9,purchase,grocery,2,0
TXN-00001399,CUST-000355,2025-08-25,96.88,purchase,grocery,0,0
TXN-00001400,CUST-000355,2025-07-25,50.17,purchase,grocery,0,0
TXN-00001401,CUST-000355,2025-08-24,523.48,purchase,subscription,1,0
TXN-00001402,CUST-000356,2025-09-19,95.22,purchase,digital_goods,1,0
TXN-00001403,CUST-000356,2025-10-10,28.54,transfer,grocery,0,0
TXN-00001404,CUST-000357,2025-09-17,210.56,purchase,subscription,0,0
TXN-00001405,CUST-000357,2025-08-28,92.65,purchase,subscription,0,0
TXN-00001406,CUST-000357,2025-11-16,38.1,purchase,grocery,0,0
TXN-00001407,CUST-000357,2025-11-04,27.73,transfer,cash_transfer,2,0
TXN-00001408,CUST-000358,2025-07-25,27.56,refund,grocery,0,0
TXN-00001409,CUST-000358,2025-10-08,45.17,transfer,subscription,1,0
TXN-00001410,CUST-000358,2025-09-09,16.01,purchase,subscription,1,0
TXN-00001411,CUST-000358,2025-10-26,26.18,purchase,grocery,0,0
TXN-00001412,CUST-000358,2025-09-10,70.22,purchase,electronics,0,0
TXN-00001413,CUST-000358,2025-12-15,35.18,refund,subscription,1,0
TXN-00001414,CUST-000358,2025-12-09,35.31,purchase,electronics,0,0
TXN-00001415,CUST-000358,2025-11-27,46.04,refund,grocery,1,0
TXN-00001416,CUST-000358,2025-11-03,161.69,purchase,subscription,0,0
TXN-00001417,CUST-000358,2025-09-03,43.65,purchase,electronics,0,0
TXN-00001418,CUST-000359,2025-09-30,51.69,purchase,grocery,0,0
TXN-00001419,CUST-000359,2025-10-26,92.98,purchase,travel,1,0
TXN-00001420,CUST-000360,2025-08-10,37.65,purchase,subscription,0,0
TXN-00001421,CUST-000360,2025-11-17,122.8,transfer,cash_transfer,0,1
TXN-00001422,CUST-000360,2025-12-23,264.65,subscription,electronics,0,0
TXN-00001423,CUST-000360,2025-09-15,128.53,purchase,grocery,0,0
TXN-00001424,CUST-000361,2025-11-04,17.76,transfer,digital_goods,1,0
TXN-00001425,CUST-000361,2025-08-31,88.04,subscription,electronics,1,1
TXN-00001426,CUST-000361,2025-08-10,11.95,purchase,grocery,0,0
TXN-00001427,CUST-000361,2025-11-27,85.12,subscription,cash_transfer,1,0
TXN-00001428,CUST-000361,2025-10-15,38.24,purchase,travel,1,0
TXN-00001429,CUST-000362,2025-07-20,132.61,purchase,subscription,0,0
TXN-00001430,CUST-000362,2025-08-28,30.43,purchase,grocery,0,0
TXN-00001431,CUST-000362,2025-11-14,124.39,purchase,grocery,0,0
TXN-00001432,CUST-000362,2025-07-28,103.93,purchase,subscription,1,0
TXN-00001433,CUST-000363,2025-09-05,190.69,transfer,electronics,0,0
TXN-00001434,CUST-000363,2025-12-12,173.0,purchase,grocery,0,0
TXN-00001435,CUST-000363,2026-01-01,134.48,purchase,digital_goods,1,0
TXN-00001436,CUST-000364,2025-12-29,67.57,purchase,cash_transfer,0,0
TXN-00001437,CUST-000364,2025-07-29,142.77,transfer,grocery,3,0
TXN-00001438,CUST-000364,2025-12-18,116.88,transfer,grocery,0,0
TXN-00001439,CUST-000364,2025-09-21,221.74,transfer,electronics,2,0
TXN-00001440,CUST-000365,2025-09-08,28.96,purchase,subscription,0,0
TXN-00001441,CUST-000365,2025-09-09,136.73,transfer,subscription,0,0
TXN-00001442,CUST-000366,2025-12-14,23.61,purchase,digital_goods,0,0
TXN-00001443,CUST-000366,2025-12-01,44.75,transfer,electronics,1,0
TXN-00001444,CUST-000367,2025-09-30,564.77,purchase,travel,2,1
TXN-00001445,CUST-000367,2025-10-06,20.89,purchase,grocery,0,0
TXN-00001446,CUST-000367,2025-09-06,66.51,purchase,electronics,0,0
TXN-00001447,CUST-000367,2025-10-05,92.01,purchase,electronics,2,0
TXN-00001448,CUST-000367,2025-07-22,78.48,transfer,electronics,0,0
TXN-00001449,CUST-000367,2025-08-17,55.76,purchase,digital_goods,1,0
